#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
sp|Q70LM3|PEM2_PHLRA           -          13_oneless_1         -           7.8e-230  758.0  17.6  8.7e-230  757.8  17.6   1.0   1   0   0   1   1   1   1 Manganese peroxidase 2 OS=Phlebia radiata OX=5308 GN=mnp2 PE=1 SV=1
tr|B2BF37|B2BF37_9APHY         -          13_oneless_1         -           5.1e-224  738.8  18.6  5.8e-224  738.6  18.6   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phlebia sp. b19 OX=451823 GN=mnp2 PE=3 SV=1
tr|A0A068PCH3|A0A068PCH3_9APHY -          13_oneless_1         -           1.8e-222  733.7  11.3  2.1e-222  733.5  11.3   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phlebia sp. MG60 OX=321831 GN=MGmnp3 PE=3 SV=1
tr|B1B556|B1B556_9APHY         -          13_oneless_1         -           4.8e-221  729.0  11.7  5.3e-221  728.9  11.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phlebia sp. MG60 OX=321831 GN=mnp3 PE=2 SV=1
tr|A0A4Q9MDN6|A0A4Q9MDN6_9APHY -          13_oneless_1         -           1.8e-214  707.4  13.8  2.1e-214  707.2  13.8   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens OX=114155 GN=BD309DRAFT_863726 PE=3 SV=1
tr|R7T1I7|R7T1I7_DICSQ         -          13_oneless_1         -           1.8e-214  707.4  13.8  2.1e-214  707.2  13.8   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens (strain LYAD-421) OX=732165 GN=MnP4 PE=3 SV=1
tr|Q9P901|Q9P901_9APHY         -          13_oneless_1         -           2.5e-214  706.9   9.8  2.8e-214  706.8   9.8   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens OX=114155 GN=mnp2 PE=3 SV=1
tr|Q9P902|Q9P902_9APHY         -          13_oneless_1         -             3e-214  706.6  15.2  3.6e-214  706.4  15.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens OX=114155 GN=mnp1 PE=3 SV=1
tr|R7SP50|R7SP50_DICSQ         -          13_oneless_1         -             3e-214  706.6  15.2  3.6e-214  706.4  15.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens (strain LYAD-421) OX=732165 GN=MnP1 PE=3 SV=1
tr|A0A4Q9PLU5|A0A4Q9PLU5_9APHY -          13_oneless_1         -           4.1e-214  706.2  15.2    5e-214  705.9  15.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens OX=114155 GN=BD310DRAFT_934487 PE=3 SV=1
tr|R7T2P2|R7T2P2_DICSQ         -          13_oneless_1         -             7e-214  705.4   9.4  7.9e-214  705.3   9.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens (strain LYAD-421) OX=732165 GN=MnP2 PE=3 SV=1
