#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|A0A0E3VN55|A0A0E3VN55_9APHY -          4_oneless_1          -           7.7e-234  771.1  13.0  8.7e-234  771.0  13.0   1.0   1   0   0   1   1   1   1 Peroxidase (Fragment) OS=Phlebiopsis crassa OX=1647769 GN=mnpB2 PE=3 SV=1
tr|A0A0E4B8M9|A0A0E4B8M9_9APHY -          4_oneless_1          -           5.2e-233  768.4  12.6  5.8e-233  768.2  12.6   1.0   1   0   0   1   1   1   1 Peroxidase (Fragment) OS=Phlebiopsis crassa OX=1647769 GN=mnpB2 PE=3 SV=1
tr|A0A0E4BA56|A0A0E4BA56_9APHY -          4_oneless_1          -           1.3e-219  724.3  16.8  1.5e-219  724.1  16.8   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phlebiopsis crassa OX=1647769 GN=mnpA2 PE=3 SV=1
tr|Q12170|Q12170_PHACH         -          4_oneless_1          -           5.1e-217  715.7  12.4  5.7e-217  715.6  12.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phanerodontia chrysosporium OX=2822231 GN=mnp2 PE=3 SV=1
sp|P19136|PEM4_PHACH           -          4_oneless_1          -           3.6e-216  713.0  12.5  4.1e-216  712.8  12.5   1.0   1   0   0   1   1   1   1 Manganese peroxidase H4 OS=Phanerodontia chrysosporium OX=2822231 PE=1 SV=1
tr|A0A0E4B8L0|A0A0E4B8L0_9APHY -          4_oneless_1          -           4.8e-213  702.7  15.5  5.4e-213  702.5  15.5   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phlebiopsis crassa OX=1647769 GN=mnpA2 PE=3 SV=1
tr|A0A2R6NVV5|A0A2R6NVV5_9APHY -          4_oneless_1          -             4e-212  699.7  12.5  4.5e-212  699.5  12.5   1.0   1   0   0   1   1   1   1 Peroxidase OS=Hermanssonia centrifuga OX=98765 GN=PHLCEN_2v7670 PE=3 SV=1
tr|A0A8E2DGE3|A0A8E2DGE3_9APHY -          4_oneless_1          -           1.8e-209  690.9  12.1  2.1e-209  690.7  12.1   1.0   1   0   0   1   1   1   1 Peroxidase OS=Obba rivulosa OX=1052685 GN=OBBRIDRAFT_891614 PE=3 SV=1
tr|A0ELU1|A0ELU1_9APHY         -          4_oneless_1          -           1.8e-209  690.9  12.1  2.1e-209  690.7  12.1   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis rivulosa OX=75794 GN=mnpA PE=3 SV=1
tr|M2RG07|M2RG07_CERS8         -          4_oneless_1          -           2.4e-209  690.5  15.6  2.7e-209  690.3  15.6   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora (strain B) OX=914234 GN=MnP4 PE=3 SV=1
tr|Q873X7|Q873X7_CERSU         -          4_oneless_1          -           2.8e-209  690.3  15.7  3.1e-209  690.1  15.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=mnp4 PE=3 SV=1
tr|A0A4S4KKB3|A0A4S4KKB3_9APHY -          4_oneless_1          -             4e-209  689.8  13.2  4.5e-209  689.6  13.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Hermanssonia centrifuga OX=98765 GN=EW026_g4875 PE=3 SV=1
tr|Q1K9D0|Q1K9D0_PHACH         -          4_oneless_1          -           2.1e-207  684.1  15.3  2.3e-207  684.0  15.3   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phanerodontia chrysosporium OX=2822231 GN=mnp3 PE=3 SV=1
tr|A0A2I7M8U2|A0A2I7M8U2_CERSU -          4_oneless_1          -           5.7e-207  682.7  11.4  6.4e-207  682.5  11.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 PE=2 SV=1
tr|M2R6N6|M2R6N6_CERS8         -          4_oneless_1          -           5.7e-207  682.7  11.4  6.4e-207  682.5  11.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora (strain B) OX=914234 GN=MnP10 PE=3 SV=1
tr|A0A4S4KGM1|A0A4S4KGM1_9APHY -          4_oneless_1          -           1.5e-204  674.7  14.1  1.7e-204  674.5  14.1   1.0   1   0   0   1   1   1   1 Peroxidase OS=Hermanssonia centrifuga OX=98765 GN=EW026_g5194 PE=3 SV=1
tr|A0A8E2DNV6|A0A8E2DNV6_9APHY -          4_oneless_1          -           1.8e-203  671.2  10.4    2e-203  671.0  10.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Obba rivulosa OX=1052685 GN=OBBRIDRAFT_511960 PE=3 SV=1
tr|Q9UW40|Q9UW40_CERSU         -          4_oneless_1          -           6.8e-199  656.1   9.7  7.5e-199  655.9   9.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=mnp2A PE=3 SV=1
tr|M2RFT1|M2RFT1_CERS8         -          4_oneless_1          -           7.5e-199  656.0   9.7  8.3e-199  655.8   9.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora (strain B) OX=914234 GN=MnP2 PE=3 SV=1
tr|O42736|O42736_CERSU         -          4_oneless_1          -           7.5e-199  656.0   9.7  8.3e-199  655.8   9.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=MnP-2 PE=2 SV=1
tr|Q9UW39|Q9UW39_CERSU         -          4_oneless_1          -           2.5e-198  654.2   9.4  2.8e-198  654.1   9.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=mnp2B PE=3 SV=1
sp|P78733|PEM3_PHACH           -          4_oneless_1          -           2.3e-197  651.1  12.6  2.5e-197  650.9  12.6   1.0   1   0   0   1   1   1   1 Manganese peroxidase H3 OS=Phanerodontia chrysosporium OX=2822231 PE=1 SV=2
tr|K5W9V8|K5W9V8_PHACS         -          4_oneless_1          -             4e-194  640.4  17.0  4.4e-194  640.2  17.0   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phanerochaete carnosa (strain HHB-10118-sp) OX=650164 GN=PHACADRAFT_256984 PE=3 SV=1
tr|B1B556|B1B556_9APHY         -          4_oneless_1          -           1.3e-193  638.7  11.5  1.5e-193  638.5  11.5   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phlebia sp. MG60 OX=321831 GN=mnp3 PE=2 SV=1
tr|K5W9W3|K5W9W3_PHACS         -          4_oneless_1          -           4.9e-193  636.8  16.9  5.4e-193  636.7  16.9   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phanerochaete carnosa (strain HHB-10118-sp) OX=650164 GN=PHACADRAFT_256997 PE=3 SV=1
tr|A0A068PCH3|A0A068PCH3_9APHY -          4_oneless_1          -           3.4e-192  634.1  11.1  3.9e-192  633.9  11.1   1.0   1   0   0   1   1   1   1 Peroxidase OS=Phlebia sp. MG60 OX=321831 GN=MGmnp3 PE=3 SV=1
tr|R7T2P2|R7T2P2_DICSQ         -          4_oneless_1          -           1.7e-191  631.8  10.4  1.9e-191  631.6  10.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens (strain LYAD-421) OX=732165 GN=MnP2 PE=3 SV=1
tr|A0A4Q9MDN6|A0A4Q9MDN6_9APHY -          4_oneless_1          -           2.4e-191  631.3  13.2  2.7e-191  631.1  13.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens OX=114155 GN=BD309DRAFT_863726 PE=3 SV=1
tr|R7T1I7|R7T1I7_DICSQ         -          4_oneless_1          -           2.4e-191  631.3  13.2  2.7e-191  631.1  13.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens (strain LYAD-421) OX=732165 GN=MnP4 PE=3 SV=1
