#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|A0A2W7JYT7|A0A2W7JYT7_9PSED -          11_oneless_7         -           4.7e-261  860.5   5.2  5.3e-261  860.4   5.2   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD+ reductase OS=Pseudomonas sp. URMO17WK12:I6 OX=1261629 GN=F475_00516 PE=3 SV=1
tr|A0A2W7MD87|A0A2W7MD87_9PSED -          11_oneless_7         -           5.3e-261  860.4   4.2  5.9e-261  860.2   4.2   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD+ reductase OS=Pseudomonas sp. 478 OX=2183930 GN=DFS28_101220 PE=3 SV=1
tr|W6V0G2|W6V0G2_PSESZ         -          11_oneless_7         -           5.3e-261  860.4   4.2  5.9e-261  860.2   4.2   1.0   1   0   0   1   1   1   1 Rubredoxin--NAD(+) reductase OS=Pseudomonas sp. (strain GM41(2012)) OX=1144708 GN=PMI27_002778 PE=3 SV=1
tr|A0A1H4QF16|A0A1H4QF16_9PSED -          11_oneless_7         -           9.2e-261  859.6   4.4    1e-260  859.4   4.4   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD+ reductase OS=Pseudomonas frederiksbergensis OX=104087 GN=SAMN04490185_0974 PE=3 SV=1
tr|A0A6L5BKN4|A0A6L5BKN4_9PSED -          11_oneless_7         -             1e-260  859.4   5.0  1.2e-260  859.3   5.0   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas frederiksbergensis OX=104087 GN=FX983_03710 PE=3 SV=1
tr|A0A5E7LWM6|A0A5E7LWM6_PSEFL -          11_oneless_7         -           1.5e-260  858.9   4.7  1.7e-260  858.7   4.7   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas fluorescens OX=294 GN=alkT PE=3 SV=1
tr|A0A231GBV5|A0A231GBV5_9PSED -          11_oneless_7         -           1.8e-260  858.7   5.1    2e-260  858.5   5.1   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD+ reductase OS=Pseudomonas jessenii OX=77298 GN=SAMN04490187_0826 PE=3 SV=1
tr|A0A5E7KLP8|A0A5E7KLP8_PSEFL -          11_oneless_7         -           1.8e-260  858.7   5.1    2e-260  858.5   5.1   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas fluorescens OX=294 GN=alkT PE=3 SV=1
tr|A0A5E7WHQ7|A0A5E7WHQ7_PSEFL -          11_oneless_7         -             3e-260  857.9   4.6  3.4e-260  857.7   4.6   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas fluorescens OX=294 GN=alkT PE=3 SV=1
tr|A0A7W4T761|A0A7W4T761_9PSED -          11_oneless_7         -           3.2e-260  857.8   5.3  3.6e-260  857.6   5.3   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD+ reductase OS=Pseudomonas umsongensis OX=198618 GN=FHR69_004853 PE=3 SV=1
