#                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|K1TDQ5|K1TDQ5_9ZZZZ -          18_oneless_0         -            2.9e-32  113.9   0.1   4.5e-32  113.3   0.1   1.2   1   0   0   1   1   1   1 Pyridine nucleotide-disulfide oxidoreductase family protein OS=human gut metagenome OX=408170 GN=LEA_09050 PE=4 SV=1
tr|K1RMX8|K1RMX8_9ZZZZ -          18_oneless_0         -            1.3e-10   42.6   0.0   1.5e-10   42.4   0.0   1.1   1   0   0   1   1   1   1 NADH dehydrogenase OS=human gut metagenome OX=408170 GN=OBE_17239 PE=4 SV=1
tr|W1WLF0|W1WLF0_9ZZZZ -          18_oneless_0         -            2.3e-08   35.2   0.0   4.2e-08   34.4   0.0   1.4   1   0   0   1   1   1   1 Dihydrolipoyl dehydrogenase OS=human gut metagenome OX=408170 GN=Q604_UNBC18702G0008 PE=3 SV=1
tr|W1WVR0|W1WVR0_9ZZZZ -          18_oneless_0         -            1.3e-07   32.8   0.0     2e-07   32.1   0.0   1.2   1   0   0   1   1   1   1 Dihydrolipoamide dehydrogenase OS=human gut metagenome OX=408170 GN=Q604_UNBC18348G0020 PE=3 SV=1
tr|K1TY46|K1TY46_9ZZZZ -          18_oneless_0         -            6.7e-07   30.4   0.1   9.8e-07   29.9   0.1   1.3   1   1   0   1   1   1   1 NADH dehydrogenase (Fragment) OS=human gut metagenome OX=408170 GN=LEA_05538 PE=4 SV=1
tr|K1RSN4|K1RSN4_9ZZZZ -          18_oneless_0         -            1.6e-06   29.2   0.2   1.7e-06   29.1   0.2   1.0   1   0   0   1   1   1   1 Protein containing Pyridine nucleotide-disulfide oxidoreductase, NAD-binding region domain protein (Fragment) OS=human gut metagenome OX=408170 GN=OBE_17440 PE=4 SV=1
tr|K1TYL1|K1TYL1_9ZZZZ -          18_oneless_0         -              2e-06   28.9   0.0   2.3e-06   28.6   0.0   1.1   1   0   0   1   1   1   1 FAD-dependent pyridine nucleotide-disulfide oxidoreductase OS=human gut metagenome OX=408170 GN=LEA_05461 PE=4 SV=1
tr|K1V6G4|K1V6G4_9ZZZZ -          18_oneless_0         -            3.2e-06   28.2   0.8   1.1e-05   26.4   0.8   1.7   1   1   0   1   1   1   1 Dihydrolipoyl dehydrogenase (Fragment) OS=human gut metagenome OX=408170 GN=LEA_02371 PE=4 SV=1
tr|K1TP26|K1TP26_9ZZZZ -          18_oneless_0         -            4.5e-06   27.7   0.1   5.7e-06   27.4   0.1   1.2   1   0   0   1   1   1   1 NADH dehydrogenase (Fragment) OS=human gut metagenome OX=408170 GN=LEA_07274 PE=4 SV=1
tr|W1XKL3|W1XKL3_9ZZZZ -          18_oneless_0         -              6e-06   27.3   0.0   6.7e-06   27.1   0.0   1.0   1   0   0   1   1   1   1 NADH oxidase (Fragment) OS=human gut metagenome OX=408170 GN=Q604_UNBC15470G0001 PE=4 SV=1
tr|K1TPC5|K1TPC5_9ZZZZ -          18_oneless_0         -              7e-06   27.1   0.0   7.6e-06   26.9   0.0   1.0   1   0   0   1   1   1   1 Protein containing Pyridine nucleotide-disulfide oxidoreductase, NAD-binding region domain protein (Fragment) OS=human gut metagenome OX=408170 GN=LEA_05460 PE=4 SV=1
tr|W1XMA9|W1XMA9_9ZZZZ -          18_oneless_0         -            1.9e-05   25.7   0.0   1.9e-05   25.6   0.0   1.0   1   0   0   1   1   1   1 NADH oxidase (Fragment) OS=human gut metagenome OX=408170 GN=Q604_UNBC14878G0001 PE=4 SV=1
tr|K1UKM8|K1UKM8_9ZZZZ -          18_oneless_0         -            3.2e-05   24.9   0.1   5.6e-05   24.1   0.1   1.4   1   1   0   1   1   1   1 NADH dehydrogenase OS=human gut metagenome OX=408170 GN=LEA_03229 PE=4 SV=1
tr|K1TJL5|K1TJL5_9ZZZZ -          18_oneless_0         -            4.7e-05   24.3   1.8   5.9e-05   24.0   1.8   1.1   1   0   0   1   1   1   1 2-enoate reductase (Fragment) OS=human gut metagenome OX=408170 GN=OBE_09508 PE=4 SV=1
tr|K1RG05|K1RG05_9ZZZZ -          18_oneless_0         -            0.00048   21.0   0.2    0.0013   19.5   0.2   1.7   1   1   0   1   1   1   1 Dihydrolipoyl dehydrogenase (Dihydrolipoamide dehydrogenase) (Fragment) OS=human gut metagenome OX=408170 GN=OBE_15612 PE=4 SV=1
tr|K1SUX7|K1SUX7_9ZZZZ -          18_oneless_0         -            0.00057   20.8   0.5    0.0021   18.9   0.2   1.9   2   1   0   2   2   2   1 2-enoate reductase (Fragment) OS=human gut metagenome OX=408170 GN=LEA_14298 PE=3 SV=1
tr|W1Y9A9|W1Y9A9_9ZZZZ -          18_oneless_0         -            0.00093   20.1   0.0     0.001   19.9   0.0   1.0   1   0   0   1   1   1   1 NADH dehydrogenase (Fragment) OS=human gut metagenome OX=408170 GN=Q604_UNBC06898G0001 PE=3 SV=1
