#                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|K1TDQ5|K1TDQ5_9ZZZZ -          24_oneless_1         -              1e-29  105.4   0.5   1.5e-29  104.8   0.5   1.3   1   0   0   1   1   1   1 Pyridine nucleotide-disulfide oxidoreductase family protein OS=human gut metagenome OX=408170 GN=LEA_09050 PE=4 SV=1
tr|W1WVR0|W1WVR0_9ZZZZ -          24_oneless_1         -            1.3e-12   49.0   0.0   2.1e-12   48.4   0.0   1.2   1   0   0   1   1   1   1 Dihydrolipoamide dehydrogenase OS=human gut metagenome OX=408170 GN=Q604_UNBC18348G0020 PE=3 SV=1
tr|K1RMX8|K1RMX8_9ZZZZ -          24_oneless_1         -            3.5e-09   37.7   0.0     4e-09   37.6   0.0   1.1   1   0   0   1   1   1   1 NADH dehydrogenase OS=human gut metagenome OX=408170 GN=OBE_17239 PE=4 SV=1
tr|K1TY46|K1TY46_9ZZZZ -          24_oneless_1         -            9.4e-08   33.1   0.0   9.9e-08   33.0   0.0   1.1   1   0   0   1   1   1   1 NADH dehydrogenase (Fragment) OS=human gut metagenome OX=408170 GN=LEA_05538 PE=4 SV=1
tr|K1TYL1|K1TYL1_9ZZZZ -          24_oneless_1         -              2e-07   32.0   0.0   2.3e-07   31.8   0.0   1.1   1   0   0   1   1   1   1 FAD-dependent pyridine nucleotide-disulfide oxidoreductase OS=human gut metagenome OX=408170 GN=LEA_05461 PE=4 SV=1
tr|K1TPC5|K1TPC5_9ZZZZ -          24_oneless_1         -            1.8e-06   28.8   0.0   1.9e-06   28.7   0.0   1.0   1   0   0   1   1   1   1 Protein containing Pyridine nucleotide-disulfide oxidoreductase, NAD-binding region domain protein (Fragment) OS=human gut metagenome OX=408170 GN=LEA_05460 PE=4 SV=1
tr|K1TP26|K1TP26_9ZZZZ -          24_oneless_1         -            8.6e-06   26.6   0.1   1.2e-05   26.1   0.1   1.3   1   0   0   1   1   1   1 NADH dehydrogenase (Fragment) OS=human gut metagenome OX=408170 GN=LEA_07274 PE=4 SV=1
tr|W1XKL3|W1XKL3_9ZZZZ -          24_oneless_1         -              2e-05   25.4   0.0   2.2e-05   25.2   0.0   1.0   1   0   0   1   1   1   1 NADH oxidase (Fragment) OS=human gut metagenome OX=408170 GN=Q604_UNBC15470G0001 PE=4 SV=1
tr|W1WLF0|W1WLF0_9ZZZZ -          24_oneless_1         -            2.2e-05   25.2   0.0   3.6e-05   24.5   0.0   1.3   1   0   0   1   1   1   1 Dihydrolipoyl dehydrogenase OS=human gut metagenome OX=408170 GN=Q604_UNBC18702G0008 PE=3 SV=1
tr|K1UKM8|K1UKM8_9ZZZZ -          24_oneless_1         -            2.8e-05   24.9   0.1   6.2e-05   23.8   0.0   1.5   2   0   0   2   2   2   1 NADH dehydrogenase OS=human gut metagenome OX=408170 GN=LEA_03229 PE=4 SV=1
tr|W1XMA9|W1XMA9_9ZZZZ -          24_oneless_1         -            3.9e-05   24.4   0.0   4.2e-05   24.3   0.0   1.0   1   0   0   1   1   1   1 NADH oxidase (Fragment) OS=human gut metagenome OX=408170 GN=Q604_UNBC14878G0001 PE=4 SV=1
tr|K1RWC2|K1RWC2_9ZZZZ -          24_oneless_1         -             0.0034   18.1   0.5    0.0097   16.5   0.5   1.6   1   1   0   1   1   1   1 Sarcosine oxidase alpha subunit OS=human gut metagenome OX=408170 GN=LEA_20065 PE=4 SV=1
tr|K1V6G4|K1V6G4_9ZZZZ -          24_oneless_1         -             0.0041   17.8   0.7     0.015   15.9   0.7   1.8   1   1   0   1   1   1   1 Dihydrolipoyl dehydrogenase (Fragment) OS=human gut metagenome OX=408170 GN=LEA_02371 PE=4 SV=1
