#                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|O22443|O22443_SOYBN -          1                    -           1.1e-149  488.5   7.7  1.2e-149  488.3   7.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          100                  -           1.6e-126  410.4   5.6  2.1e-126  410.0   5.6   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          101                  -           3.1e-132  429.1   4.7  3.7e-132  428.9   4.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          102                  -           8.1e-139  451.0   3.4  9.8e-139  450.8   3.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          103                  -           5.9e-135  438.3   7.2  7.9e-135  437.9   7.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          104                  -           1.4e-134  436.8   2.4  1.7e-134  436.6   2.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          105                  -           5.6e-145  471.1   5.9  6.9e-145  470.8   5.9   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          106                  -           1.6e-129  420.3   6.4    2e-129  420.0   6.4   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          107                  -             7e-136  441.2   5.9  8.9e-136  440.8   5.9   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          108                  -           2.3e-135  439.4   3.2  2.7e-135  439.1   3.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
sp|Q02567|PEM1_PHACH   -          108                  -            6.2e-06   13.8   0.1   1.2e-05   12.9   0.1   1.4   1   1   0   1   1   1   1 Manganese peroxidase 1 OS=Phanerodontia chrysosporium OX=2822231 GN=MNP1 PE=1 SV=1
tr|O22443|O22443_SOYBN -          113                  -           2.7e-125  406.2   8.2  3.2e-125  405.9   8.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          117                  -           8.6e-136  440.8   6.8    1e-135  440.5   6.8   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          119                  -           8.5e-137  444.1   6.7    1e-136  443.8   6.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          12                   -           3.8e-131  426.9   9.1  5.1e-131  426.5   9.1   1.2   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          121                  -           4.3e-134  435.5   6.8  5.2e-134  435.2   6.8   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
tr|O22443|O22443_SOYBN -          122                  -           3.9e-135  438.4   6.1  4.7e-135  438.2   6.1   1.0   1   0   0   1   1   1   1 Peroxidase OS=Glycine max OX=3847 GN=Ep PE=1 SV=1
