#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|A0A2I7M8W6|A0A2I7M8W6_CERSU -          9_oneless_0          -           3.4e-239  788.7  19.0  4.2e-239  788.4  19.0   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 PE=2 SV=1
tr|M2PGK6|M2PGK6_CERS8         -          9_oneless_0          -           3.4e-239  788.7  19.0  4.2e-239  788.4  19.0   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora (strain B) OX=914234 GN=MnP12 PE=3 SV=1
tr|M2QDL3|M2QDL3_CERS8         -          9_oneless_0          -           1.1e-220  727.7  21.1  1.2e-220  727.6  21.1   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora (strain B) OX=914234 GN=MnP1 PE=3 SV=1
tr|M2R9K6|M2R9K6_CERS8         -          9_oneless_0          -           1.1e-220  727.7  22.3  1.3e-220  727.5  22.3   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora (strain B) OX=914234 GN=MnP3 PE=3 SV=1
tr|Q9UW38|Q9UW38_CERSU         -          9_oneless_0          -           1.6e-219  723.9  22.5  1.7e-219  723.8  22.5   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=mnp3 PE=3 SV=1
tr|Q12597|Q12597_CERSU         -          9_oneless_0          -           1.1e-216  714.5  20.3  1.3e-216  714.3  20.3   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=mnp1 PE=2 SV=1
tr|Q9UW40|Q9UW40_CERSU         -          9_oneless_0          -           2.5e-210  693.6  12.5  2.8e-210  693.5  12.5   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=mnp2A PE=3 SV=1
tr|A0A8E2DNV6|A0A8E2DNV6_9APHY -          9_oneless_0          -           5.8e-210  692.4  13.0  6.5e-210  692.3  13.0   1.0   1   0   0   1   1   1   1 Peroxidase OS=Obba rivulosa OX=1052685 GN=OBBRIDRAFT_511960 PE=3 SV=1
tr|M2RFT1|M2RFT1_CERS8         -          9_oneless_0          -           1.7e-209  690.9  12.7  1.9e-209  690.8  12.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora (strain B) OX=914234 GN=MnP2 PE=3 SV=1
tr|O42736|O42736_CERSU         -          9_oneless_0          -           1.7e-209  690.9  12.7  1.9e-209  690.8  12.7   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=MnP-2 PE=2 SV=1
tr|Q9UW39|Q9UW39_CERSU         -          9_oneless_0          -           5.4e-209  689.2  12.2    6e-209  689.1  12.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 GN=mnp2B PE=3 SV=1
tr|A0A8E2DGE3|A0A8E2DGE3_9APHY -          9_oneless_0          -           3.9e-204  673.2  14.0  4.4e-204  673.1  14.0   1.0   1   0   0   1   1   1   1 Peroxidase OS=Obba rivulosa OX=1052685 GN=OBBRIDRAFT_891614 PE=3 SV=1
tr|A0ELU1|A0ELU1_9APHY         -          9_oneless_0          -           3.9e-204  673.2  14.0  4.4e-204  673.1  14.0   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis rivulosa OX=75794 GN=mnpA PE=3 SV=1
tr|A0A2I7M8U2|A0A2I7M8U2_CERSU -          9_oneless_0          -           1.2e-201  665.0  13.2  1.3e-201  664.9  13.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora OX=42742 PE=2 SV=1
tr|M2R6N6|M2R6N6_CERS8         -          9_oneless_0          -           1.2e-201  665.0  13.2  1.3e-201  664.9  13.2   1.0   1   0   0   1   1   1   1 Peroxidase OS=Ceriporiopsis subvermispora (strain B) OX=914234 GN=MnP10 PE=3 SV=1
tr|R7T2P2|R7T2P2_DICSQ         -          9_oneless_0          -           1.1e-200  661.9  12.0  1.2e-200  661.7  12.0   1.0   1   0   0   1   1   1   1 Peroxidase OS=Dichomitus squalens (strain LYAD-421) OX=732165 GN=MnP2 PE=3 SV=1
