#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|A0A1H2PE86|A0A1H2PE86_PSEVA -          4_oneless_68         -             1e-260  859.4   5.7  1.1e-260  859.3   5.7   1.0   1   0   0   1   1   1   1 FAD-dependent oxidoreductase OS=Pseudomonas vancouverensis OX=95300 GN=EIY72_06600 PE=3 SV=1
tr|A0A3M3Y009|A0A3M3Y009_PSEFL -          4_oneless_68         -             3e-260  857.9   3.9  3.3e-260  857.7   3.9   1.0   1   0   0   1   1   1   1 Rubredoxin--NAD(+) reductase OS=Pseudomonas fluorescens OX=294 GN=alkT PE=3 SV=1
tr|A0A5E7KL22|A0A5E7KL22_PSEFL -          4_oneless_68         -           3.2e-260  857.8   6.1  3.6e-260  857.6   6.1   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas fluorescens OX=294 GN=alkT PE=3 SV=1
tr|A0A5E7RYG7|A0A5E7RYG7_PSEFL -          4_oneless_68         -           4.3e-260  857.4   5.7  4.8e-260  857.2   5.7   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas fluorescens OX=294 GN=alkT PE=3 SV=1
tr|A0A3G7UIA4|A0A3G7UIA4_9PSED -          4_oneless_68         -           6.8e-260  856.7   5.5  7.7e-260  856.6   5.5   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas synxantha OX=47883 GN=C4K03_6185 PE=3 SV=1
tr|A0A5E7JAD0|A0A5E7JAD0_PSEFL -          4_oneless_68         -           8.3e-260  856.4   3.5  9.3e-260  856.3   3.5   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas fluorescens OX=294 GN=alkT PE=3 SV=1
tr|A0A5E7LLU2|A0A5E7LLU2_PSEFL -          4_oneless_68         -           9.3e-260  856.3   6.2    1e-259  856.1   6.2   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas fluorescens OX=294 GN=alkT PE=3 SV=1
tr|A0A0S4HV41|A0A0S4HV41_9PSED -          4_oneless_68         -           9.4e-260  856.3   3.9    1e-259  856.1   3.9   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas sp. URMO17WK12:I11 OX=1283291 GN=alkT PE=3 SV=1
tr|A0A1G4U8F9|A0A1G4U8F9_9PSED -          4_oneless_68         -           1.1e-259  856.1   5.3  1.2e-259  855.9   5.3   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD+ reductase OS=Pseudomonas sp. NFACC05-1 OX=1566241 GN=SAMN03159424_04096 PE=3 SV=1
tr|I4LA59|I4LA59_9PSED         -          4_oneless_68         -           1.1e-259  856.0   5.3  1.2e-259  855.9   5.3   1.0   1   0   0   1   1   1   1 Rubredoxin-NAD(+) reductase OS=Pseudomonas synxantha BG33R OX=96901 GN=rubB PE=3 SV=1
